Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-279,"Nissan Motor Co., Ltd.",70,Industrials,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,449,538795,538795,"CHF 511,237 from Nissan Europe"
2025-04,do-279,"Nissan Motor Co., Ltd.",70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,450,1088220,1088220,1 million Euros to the Red Cross and other non-profit organizations to support ongoing emergency activities. 
2025-04,do-479,Nordzucker AG,70,Consumer Staples,ro-178,Verein - Freie Ukraine Braunschweig e.V. [NGO],1,1,commitments,307,10436,10436,"€10,000 for purchase of medicine and refugee assistance."
2025-04,do-280,Norton Rose Fulbright,70,Financials,ro-17,Canadian Red Cross Society,1,1,commitments,451,100000,100000,Donation from international law firm headquartered in London.
2025-04,do-280,Norton Rose Fulbright,70,Financials,GB-COH-213890,Save the Children [NGO],1,1,commitments,452,200000,200000,Donation from international law firm headquartered in London.
2025-04,do-281,Novartis AG,70,Health care,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,453,1000000,1000000,Novartis is committed to helping the humanitarian effort in Ukraine and will make an initial donation of USD 3 million to be shared between three humanitarian organizations. 
2025-04,do-281,Novartis AG,70,Health care,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,454,1000000,1000000,Novartis is committed to helping the humanitarian effort in Ukraine and will make an initial donation of USD 3 million to be shared between three humanitarian organizations. 
2025-04,do-281,Novartis AG,70,Health care,GB-COH-213890,Save the Children [NGO],1,1,commitments,455,1000000,1000000,Novartis is committed to helping the humanitarian effort in Ukraine and will make an initial donation of USD 3 million to be shared between three humanitarian organizations. 
2025-04,do-282,Novelis Corporation,70,Industrials,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,456,300000,300000,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million."
2025-04,do-283,Novo Nordisk A/S,70,Energy,DK-CVR-20700211,Danish Red Cross,1,1,commitments,457,3695117,3695117,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million."
2025-04,do-283,Novo Nordisk A/S,70,Energy,DK-CVR-20699310,Danish Refugee Council [NGO],1,1,commitments,458,1478047,1478047,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million."
2025-04,do-283,Novo Nordisk A/S,70,Energy,ro-46,Human Rights Watch [NGO],1,1,commitments,459,147804,147804,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million."
2025-04,do-283,Novo Nordisk A/S,70,Energy,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,460,555556,555556,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million. Paid to UNICEF National Committee Denmark."
2025-04,do-283,Novo Nordisk A/S,70,Energy,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,461,1478047,1478047,"DKK 50 million donation from pharmaceutical-company linked foundation distributed as follows: Danish Red Cross DKK 25 million, UNHCR DKK 10 million, Danish Refugee Council DKK 10 million, UNICEF Denmark DKK 4 million and Human Rights Watch DKK 1 million."
2025-04,do-283,Novo Nordisk A/S,70,Energy,XM-DAC-928,World Health Organization (WHO),1,1,spending,462,3656088,3656088,€3.4 million / DKK 25 million to support emergency response in Ukraine and countries hosting Ukrainian refugees.
2025-04,do-461,N-Rep A/S,70,Real estate,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,732,519261,519261,Cash donation to UNICEF National Committee Denmark
2025-04,do-284,Nuix,70,Information technology,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,463,10600,10600,Donation from Australian IT firm.
2025-04,do-285,Oak Foundation,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,464,10750000,10750000,Donation from foundation started with contribution from the Duty Free Shoppers business in 1983. 
2025-04,do-464,Oersted Salg & Service A/S,70,Energy,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,736,559729,559729,Cash donation to UNICEF National Committee Denmark
2025-04,do-500,Oetker-Gruppe,70,Consumer Staples,ro-99,SOS Children's Villages [NGO],1,1,commitments,780,508506,508506,"€ 500,000 donation to support children evacuated to Poland from Kyiv and from eastern Ukraine. "
2025-04,do-286,Offshore Technology Conference Inc.,70,Energy,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,465,25666,25666,"CHF 24,701 from US-based conference company associated with the offshore/energy industry."
2025-04,do-287,Olam International,70,Consumer staples,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,734,1000000,1000000,Cash donation to UNICEF National Committee Thailand
2025-04,do-287,Olam International,70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,466,1000000,1000000,Donation from multinational food and agribusiness group. 
2025-04,do-288,Old Navy,70,Consumer discretionary,ro-150,USA for UNHCR,1,1,commitments,467,1000000,1000000,Donation of over $1 million worth of women's and children's clothes.
2025-04,do-481,OLYMP Bezner KG,70,Consumer Discretionary,ro-99,SOS Children's Villages [NGO],1,1,commitments,754,20872,20872,"€20,000 donation through the company-linked foundation, Olymp Bezner Stiftung."
2025-04,do-289,Olympus Corporation,70,Consumer discretionary,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,468,497147,497147,"CHF 471,719"
2025-04,do-463,OMV Petrom S.A.,70,Energy,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,735,797788,797788,Cash donation to UNICEF National Committee Romania
2025-04,do-290,OpenText,70,Information technology,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,469,100000,100000,Donation from Canadian software company. 
2025-04,do-291,"Orrick, Herrington & Sutcliffe",70,Financials,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,470,12500,12500,"International law firm making a $25,000 donation split between the International Rescue Committee and United Help Ukraine.  "
2025-04,do-291,"Orrick, Herrington & Sutcliffe",70,Financials,ro-119,United Help Ukraine [NGO],1,1,commitments,471,12500,12500,"International law firm making a $25,000 donation split between the International Rescue Committee and United Help Ukraine.  "
2025-04,do-292,"Otsuka Pharmaceutical Co., Ltd.",70,Health care,ro-61,Japanese Red Cross Society,1,1,commitments,472,153670,153670,"20 million yen to the Japanese Red Cross Society for humanitarian assistance to people whose lives have been severely affected in Ukraine and who have been evacuated to surrounding countries. In addition, Otsuka Holdings is providing support to patients and people involved in treatment through the provision of Otsuka products, including pharmaceuticals."
2025-04,do-293,Pacific Life Foundation,70,Financials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,473,250000,250000,"Company-sponsored foundation. To provide direct support to children and their families affected by the crisis in Ukraine and surrounding areas, the Pacific Life Foundation has announced a $250,000 donation to the United Nations Children’s Fund. USD 250000."
2025-04,do-294,Pandora,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,474,1000000,1000000,Donation from the world's largest jewellery brand.
2025-04,do-294,Pandora,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,737,970000,970000,Cash donation to UNICEF National Committee Denmark
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-20,Caritas [NGO],1,1,commitments,475,1671684,1671684,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-29,Direct Relief [NGO],1,1,commitments,476,20000,20000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-74,Moldovan Red Cross,1,1,commitments,477,20615,20615,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-84,Polish Red Cross,1,1,commitments,478,650000,650000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-84,Polish Red Cross,1,1,commitments,479,267805,267805,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-93,Romanian Red Cross,1,1,commitments,480,22423,22423,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,GB-COH-213890,Save the Children [NGO],1,1,commitments,481,1000000,1000000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,GB-COH-213890,Save the Children [NGO],1,1,commitments,482,20751,20751,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-104,Swiss Red Cross,1,1,commitments,483,20000,20000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-112,Ukraine Foodbank [NGO],1,1,commitments,484,474287,474287,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,485,1600000,1600000,"$1.6 million in food, drink, and equipment. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-154,World Central Kitchen [NGO],1,1,commitments,486,1000000,1000000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,487,1000000,1000000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
2025-04,do-295,"Pepsico, Inc.",70,Consumer staples,ro-159,World Vision Romania [NGO],1,1,commitments,488,350000,350000,"$4 million to five organizations operating in and around Ukraine plus $500,000 of employee contributions, and another $1 million of double matching to benefit several organizations. "
